section,tier,status,title,h1,last_updated,url,headings,final_url,error
crawling-indexing,core,200,Google,Redirects and Google Search,,https://developers.google.com/search/docs/crawling-indexing/301-redirects?hl=en,Overview of redirect types | Server-side redirects | Permanent server-side redirects | Temporary server-side redirects | Implement server-side redirects | meta refresh and its HTTP equivalent | JavaScript location redirects | Crypto redirects | Alternate versions of a URL | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/301-redirects?hl=en,
crawling-indexing,conditional,200,Google,Enhance AMP content in Google Search,,https://developers.google.com/search/docs/crawling-indexing/amp/enhance-amp?hl=en,Create a basic AMP page | Create an AMP page using a CMS | Optimize for rich results | Monitor and improve your pages | Practice with codelabs | Resources | Get support | Tools,https://developers.google.com/search/docs/crawling-indexing/amp/enhance-amp?hl=en,
crawling-indexing,conditional,200,Google,Remove your AMP pages from Google Search,,https://developers.google.com/search/docs/crawling-indexing/amp/remove-amp?hl=en,"Remove all versions of AMP content, including AMP and non-AMP | Remove only AMP pages, while preserving the canonical non-AMP pages | Remove AMP and non-AMP pages with a CMS | Delete a single page | Remove all AMP pages | Get support | Resources | Tools",https://developers.google.com/search/docs/crawling-indexing/amp/remove-amp?hl=en,
crawling-indexing,conditional,200,Google,Validate your AMP content,,https://developers.google.com/search/docs/crawling-indexing/amp/validate-amp?hl=en,Fix common AMP errors | Resources | Get support | Tools,https://developers.google.com/search/docs/crawling-indexing/amp/validate-amp?hl=en,
crawling-indexing,conditional,200,Google,About AMP on Google Search,,https://developers.google.com/search/docs/crawling-indexing/amp?hl=en,How AMP pages can appear in Search results | Guidelines for AMP pages on Google Search | Additional AMP topics | FAQs | Are AMP pages mobile-only? | How does AMP look on desktop? | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/amp?hl=en,
crawling-indexing,core,200,Google,Ask Google to recrawl your URLs,,https://developers.google.com/search/docs/crawling-indexing/ask-google-to-recrawl?hl=en,Use the URL Inspection tool (just a few URLs) | Submit a sitemap (many URLs at once) | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/ask-google-to-recrawl?hl=en,
crawling-indexing,core,200,Google,Block Search indexing with noindex,,https://developers.google.com/search/docs/crawling-indexing/block-indexing?hl=en,Implementing noindex | <meta> tag | HTTP response header | Debugging noindex issues | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/block-indexing?hl=en,
crawling-indexing,core,200,Google,Fix canonicalization issues,,https://developers.google.com/search/docs/crawling-indexing/canonicalization-troubleshooting?hl=en,Common canonicalization issues | Language variants without localized annotations | Incorrect canonical elements | Misconfigured servers | Malicious hacking | Syndicated content | A copycat website | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/canonicalization-troubleshooting?hl=en,
crawling-indexing,core,200,Google,What is canonicalization,,https://developers.google.com/search/docs/crawling-indexing/canonicalization?hl=en,How Google indexes and chooses the canonical URL | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/canonicalization?hl=en,
crawling-indexing,core,200,Google,"How to specify a canonical URL with rel=""canonical"" and other methods",,https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls?hl=en,"Reasons to specify a canonical URL | Best practices | Comparison of canonicalization methods | Use rel=""canonical"" link annotations | The rel=""canonical"" link element | The rel=""canonical"" HTTP header | Use a sitemap | Use redirects | Other signals | Prefer HTTPS over HTTP for canonical URLs | Prefer URLs in hreflang clusters | Get support | Resources | Tools",https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls?hl=en,
crawling-indexing,core,200,Google,Control what you share with Google,,https://developers.google.com/search/docs/crawling-indexing/control-what-you-share?hl=en,How to block content | Remove the content from your site | Password-protect your files | Disallow crawling with robots.txt | Remove existing content from Google | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/control-what-you-share?hl=en,
crawling-indexing,core,200,Google,Googlebot,,https://developers.google.com/search/docs/crawling-indexing/googlebot?hl=en,How Googlebot accesses your site | Blocking Googlebot from visiting your site | Verifying Googlebot | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/googlebot?hl=en,
crawling-indexing,core,200,Google,File types indexable by Google,,https://developers.google.com/search/docs/crawling-indexing/indexable-file-types?hl=en,Supported flat file types | Supported encoded file types | Supported media formats | Search by file type | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/indexable-file-types?hl=en,
crawling-indexing,core,200,Google,Dynamic rendering as a workaround,,https://developers.google.com/search/docs/crawling-indexing/javascript/dynamic-rendering?hl=en,Sites that might use dynamic rendering | Understand how dynamic rendering works | Dynamic rendering is not cloaking | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/javascript/dynamic-rendering?hl=en,
crawling-indexing,core,200,Google,Fix Search-related JavaScript problems,,https://developers.google.com/search/docs/crawling-indexing/javascript/fix-search-javascript?hl=en,Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/javascript/fix-search-javascript?hl=en,
crawling-indexing,core,200,Google,Understand the JavaScript SEO basics,,https://developers.google.com/search/docs/crawling-indexing/javascript/javascript-seo-basics?hl=en,"How Google processes JavaScript | Describe your page with unique titles and snippets | Set the canonical URL | Write compatible code | Use meaningful HTTP status codes | Avoid soft 404 errors in single-page apps | Use the History API instead of fragments | Properly inject the rel=""canonical"" link tag | Use robots meta tags carefully | Use long-lived caching | Use structured data | Follow best practices for web components | Fix images and lazy-loaded content | Get support | Resources | Tools",https://developers.google.com/search/docs/crawling-indexing/javascript/javascript-seo-basics?hl=en,
crawling-indexing,core,200,Google,Fix lazy-loaded content,,https://developers.google.com/search/docs/crawling-indexing/javascript/lazy-loading?hl=en,Load content when it's visible in the viewport | Support paginated loading for infinite scroll | Test | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/javascript/lazy-loading?hl=en,
crawling-indexing,core,200,Google,Keep redacted information out of Google Search,,https://developers.google.com/search/docs/crawling-indexing/keep-redacted-information-out?hl=en,Edit and export images before embedding them | Edit or remove unwanted text before moving to a public file format | What to do if unredacted or improperly redacted documents are indexed in Search | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/keep-redacted-information-out?hl=en,
crawling-indexing,core,200,Google,Link best practices for Google,,https://developers.google.com/search/docs/crawling-indexing/links-crawlable?hl=en,Make your links crawlable | Anchor text placement | Write good anchor text | Internal links: cross-reference your own content | External links: link to other sites | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/links-crawlable?hl=en,
crawling-indexing,core,200,Google,Mobile site and mobile-first indexing best practices,,https://developers.google.com/search/docs/crawling-indexing/mobile/mobile-sites-mobile-first-indexing?hl=en,Create a mobile-friendly site | Make sure that Google can access and render your content | Make sure that content is the same on desktop and mobile | Check your structured data | Put the same metadata on both versions of your site | Check the placement of your ads | Check visual content | Check your images | Check your videos | Additional best practices for separate URLs | Mobile | Desktop | Troubleshooting | Missing structured data | noindex tag on pages | Missing image | Blocked image | Low quality image | Missing alt text | Missing page title | Missing meta description | Mobile URL is an error page | Mobile URL has anchor fragment | Mobile page blocked by robots.txt | Duplicate mobile page target | Desktop site redirects to the mobile home page | Page quality issues | Video issues | Hostload issues | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/mobile/mobile-sites-mobile-first-indexing?hl=en,
crawling-indexing,conditional,200,Google,Temporarily pause or disable a website,,https://developers.google.com/search/docs/crawling-indexing/pause-online-business?hl=en,Limit your site's functionality (recommended) | Not recommended: Disable the whole website | Best practices for disabling a site | FAQs | What if I only close the site for a few weeks? | What if I want to exclude all non-essential products? | Can I ask Google to crawl less while my site is temporarily closed? | How do I get a page indexed or updated quickly? | What if I block a specific region from accessing my site? | Should I use the Removals Tool to remove out-of-stock products? | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/pause-online-business?hl=en,
crawling-indexing,conditional,200,Google,Remove images hosted on your site from search results,,https://developers.google.com/search/docs/crawling-indexing/prevent-images-on-your-page?hl=en,For emergency image removal | For non-emergency image removal | Remove images using robots.txt rules | Remove images with the noindex X-Robots-Tag HTTP header | How do I remove images from properties that I don't own? | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/prevent-images-on-your-page?hl=en,
crawling-indexing,core,200,Google,Qualify your outbound links to Google,,https://developers.google.com/search/docs/crawling-indexing/qualify-outbound-links?hl=en,"rel=""sponsored"" | rel=""ugc"" | rel=""nofollow"" | Multiple values | Get support | Resources | Tools",https://developers.google.com/search/docs/crawling-indexing/qualify-outbound-links?hl=en,
crawling-indexing,core,200,Google,Remove a page hosted on your site from Google,,https://developers.google.com/search/docs/crawling-indexing/remove-information?hl=en,Make your removal permanent | Remove an image from search results | Remove information from other Google properties | How do I remove content from a site that I don't own? | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/remove-information?hl=en,
crawling-indexing,core,200,Google,"Robots meta tag, data-nosnippet , and X-Robots-Tag specifications",,https://developers.google.com/search/docs/crawling-indexing/robots-meta-tag?hl=en,Using the robots meta tag | Using the X-Robots-Tag HTTP header | Valid indexing and serving rules | all | noindex | nofollow | none | nosnippet | indexifembedded | max-snippet: [number] | max-image-preview: [setting] | max-video-preview: [number] | notranslate | noimageindex | unavailable_after: [date/time] | Reference of historical and other unused rules | noarchive | nocache | nositelinkssearchbox | Handling combined indexing and serving rules | Comma-separated list | Multiple meta tags | Using the data-nosnippet HTML attribute | Using structured data | Practical implementation of X-Robots-Tag | Apache | NGINX | Combining robots.txt rules with indexing and serving rules | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/robots-meta-tag?hl=en,
crawling-indexing,core,200,Google,Introduction to robots.txt,,https://developers.google.com/search/docs/crawling-indexing/robots/intro?hl=en,What is a robots.txt file used for? | Understand the limitations of a robots.txt file | Create or update a robots.txt file | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/robots/intro?hl=en,
crawling-indexing,core,200,Google,Changing your hosting,,https://developers.google.com/search/docs/crawling-indexing/site-move-no-url-changes?hl=en,Overview | Prepare the new hosting infrastructure | Copy and test your new site | Check that Googlebot is able to access the new hosting infrastructure | Lower the TTL value for your DNS records | Review Search Console verification | Start the move | Monitor traffic | A note about Googlebot's crawl rate | Shut down old hosting | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/site-move-no-url-changes?hl=en,
crawling-indexing,core,200,Google,How to move a site,,https://developers.google.com/search/docs/crawling-indexing/site-move-with-url-changes?hl=en,Overview | General best practices for site moves | Prepare the new site | Prepare URL mapping | Determine your old URLs | Create a mapping of old to new URLs | Update all URL details on the new site | Plan your redirect strategy | Start the site move | Update links | Monitor traffic | Use Search Console to monitor traffic | Use other tools to monitor traffic | More resources | Troubleshooting your site move | noindex or robots.txt blocks | Incorrect redirects | Other crawl errors | Insufficient server capacity | Not updating sitemaps | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/site-move-with-url-changes?hl=en,
crawling-indexing,core,200,Google,Build and submit a sitemap,,https://developers.google.com/search/docs/crawling-indexing/sitemaps/build-sitemap?hl=en,"Sitemap best practices | XML sitemap | Additional notes about XML sitemaps | RSS, mRSS, and Atom 1.0 | Additional notes about RSS, mRSS, and Atom 1.0 | Text sitemap | Additional notes for text file sitemaps | How to create a sitemap | Let your CMS generate a sitemap for you | Manually create a sitemap | Automatically generate a sitemap with tools | Submit your sitemap to Google | How to cross-submit sitemaps for multiple sites | Sitemap cross-submission with Search Console | Sitemap cross-submission with robots.txt | Troubleshooting sitemaps | Get support | Resources | Tools",https://developers.google.com/search/docs/crawling-indexing/sitemaps/build-sitemap?hl=en,
crawling-indexing,core,200,Google,How to combine sitemap extensions,,https://developers.google.com/search/docs/crawling-indexing/sitemaps/combine-sitemap-extensions?hl=en,Namespaces | Declaring multiple namespaces | Combining sitemap extensions | Troubleshooting sitemaps | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/sitemaps/combine-sitemap-extensions?hl=en,
crawling-indexing,core,200,Google,Image sitemaps,,https://developers.google.com/search/docs/crawling-indexing/sitemaps/image-sitemaps?hl=en,Example image sitemap | Image sitemap reference | Deprecated tags and attributes | Troubleshooting sitemaps | Additional resources | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/sitemaps/image-sitemaps?hl=en,
crawling-indexing,core,200,Google,Manage your sitemaps with a sitemap index file,,https://developers.google.com/search/docs/crawling-indexing/sitemaps/large-sitemaps?hl=en,Sitemap index best practices | Example sitemap index | Sitemap index reference | Troubleshooting sitemaps | Additional resources | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/sitemaps/large-sitemaps?hl=en,
crawling-indexing,core,200,Google,News sitemaps,,https://developers.google.com/search/docs/crawling-indexing/sitemaps/news-sitemap?hl=en,News sitemap best practices | Example news sitemap | News sitemap reference | Troubleshooting sitemaps | Additional resources | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/sitemaps/news-sitemap?hl=en,
crawling-indexing,core,200,Google,Learn about sitemaps,,https://developers.google.com/search/docs/crawling-indexing/sitemaps/overview?hl=en,Do I need a sitemap? | Build a sitemap | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/sitemaps/overview?hl=en,
crawling-indexing,core,200,Google,Video sitemaps and alternatives,,https://developers.google.com/search/docs/crawling-indexing/sitemaps/video-sitemaps?hl=en,Video sitemap best practices | Example video sitemap | Video sitemap reference | Deprecated tags and attributes | Sitemap alternative: mRSS | mRSS Example | mRSS reference | Troubleshooting sitemaps | Additional resources | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/sitemaps/video-sitemaps?hl=en,
crawling-indexing,core,200,Google,meta tags and attributes that Google supports,,https://developers.google.com/search/docs/crawling-indexing/special-tags?hl=en,meta tags | description | robots and googlebot | notranslate | nopagereadaloud | google-site-verification | Content-Type and charset | refresh | viewport | rating | HTML tag attributes | Other points to note | Unsupported tags and attributes | nositelinkssearchbox | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/special-tags?hl=en,
crawling-indexing,core,200,Google,Troubleshoot Google Search crawling errors,,https://developers.google.com/search/docs/crawling-indexing/troubleshoot-crawling-errors?hl=en,"See if Googlebot is encountering availability issues on your site | See if any parts of your site are not crawled, but should be | See if updates are crawled quickly enough | Improve your site's crawl efficiency | Increase your page loading speed | Specify content changes with HTTP status codes | Hide URLs that you don't want in search results | soft 404 errors | Handle overcrawling of your site (emergencies) | Get support | Resources | Tools",https://developers.google.com/search/docs/crawling-indexing/troubleshoot-crawling-errors?hl=en,
crawling-indexing,core,200,Google,URL structure best practices for Google Search,,https://developers.google.com/search/docs/crawling-indexing/url-structure?hl=en,Requirements for a crawlable URL structure | Follow IETF STD 66 | Don't use URL fragments to change content | Use a common encoding for URL parameters | Make it easy to understand your URL structure | Use descriptive URLs | Use your audience's language | Use percent encoding as necessary | Use hyphens to separate words | Use as few parameters as you can | Be aware that URLs are case sensitive | For multi-regional sites | Avoid common issues related to URLs | Additive filtering of a set of items | Irrelevant parameters | Calendar issues | Broken relative links | Fixing crawling-related URL structure problems | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/url-structure?hl=en,
crawling-indexing,core,200,Google,Use valid HTML to specify page metadata,,https://developers.google.com/search/docs/crawling-indexing/valid-page-metadata?hl=en,Use valid elements in the <head> element | Don't use invalid elements in the <head> element | Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing/valid-page-metadata?hl=en,
crawling-indexing,core,200,Google,Minimize A/B testing impact in Google Search,,https://developers.google.com/search/docs/crawling-indexing/website-testing?hl=en,"Overview of testing | Best practices when testing | Don't cloak your test pages | Use rel=""canonical"" links | Use 302 redirects, not 301 redirects | Run the experiment only as long as necessary | More information about testing | Get support | Resources | Tools",https://developers.google.com/search/docs/crawling-indexing/website-testing?hl=en,
crawling-indexing,core,200,Google,Overview of crawling and indexing topics,,https://developers.google.com/search/docs/crawling-indexing?hl=en,Get support | Resources | Tools,https://developers.google.com/search/docs/crawling-indexing?hl=en,
essentials,core,200,Google,Spam policies for Google web search,,https://developers.google.com/search/docs/essentials/spam-policies?hl=en,Cloaking | Doorway abuse | Expired domain abuse | Hacked content | Hidden text and link abuse | Keyword stuffing | Link spam | Machine-generated traffic | Malicious practices | Misleading functionality | Scaled content abuse | Scraping | Site reputation abuse | Sneaky redirects | Thin affiliation | User-generated spam | Other practices that can lead to demotion or removal | Legal removals | Personal information removals | Policy circumvention | Scam and fraud | Get support | Resources | Tools,https://developers.google.com/search/docs/essentials/spam-policies?hl=en,
essentials,core,200,Google,Google Search technical requirements,,https://developers.google.com/search/docs/essentials/technical?hl=en,Googlebot isn't blocked (it can find and access the page) | Check if Googlebot can find and access your page | The page works (it's not an error page) | The page has indexable content | Get support | Resources | Tools,https://developers.google.com/search/docs/essentials/technical?hl=en,
essentials,core,200,Google,Google Search Essentials,,https://developers.google.com/search/docs/essentials?hl=en,Technical requirements | Spam policies | Key best practices | Get support | Resources | Tools,https://developers.google.com/search/docs/essentials?hl=en,
fundamentals,core,200,Google,Optimizing your website for generative AI features on Google Search,,https://developers.google.com/search/docs/fundamentals/ai-optimization-guide?hl=en,"Is SEO still relevant for generative AI search? | Apply foundational SEO best practices to generative AI search | Create valuable, non-commodity content for your audience | Build and maintain a clear technical structure | Optimize your local business and ecommerce details | Mythbusting generative AI search: what you don't need to do | Measure visibility in generative AI features with Search Console | Explore agentic experiences | Next steps: what to focus on | Stay informed and ask questions | Get support | Resources | Tools",https://developers.google.com/search/docs/fundamentals/ai-optimization-guide?hl=en,
fundamentals,core,200,Google,"Creating helpful, reliable, people-first content",,https://developers.google.com/search/docs/fundamentals/creating-helpful-content?hl=en,"Self-assess your content | Content and quality questions | Expertise questions | Provide a great page experience | Focus on people-first content | Avoid creating search engine-first content | What about SEO? Isn't that search engine-first? | Get to know E-E-A-T and the quality rater guidelines | Ask ""Who, How, and Why"" about your content | Who (created the content) | How (the content was created) | Why (was the content created) | Get support | Resources | Tools",https://developers.google.com/search/docs/fundamentals/creating-helpful-content?hl=en,
fundamentals,core,200,Google,Do you need an SEO?,,https://developers.google.com/search/docs/fundamentals/do-i-need-seo?hl=en,Deciding on whether you need an SEO | Things to consider when hiring an SEO | Reporting issues | Get support | Resources | Tools,https://developers.google.com/search/docs/fundamentals/do-i-need-seo?hl=en,
fundamentals,core,200,Google,Get your website on Google,,https://developers.google.com/search/docs/fundamentals/get-on-google?hl=en,Basic checklist for appearing in Google Search results | Is your website showing up on Google? | Do you serve high-quality content to users? | Is your local business showing up on Google? | Is your content fast and easy to access on all devices? | Is your website secure? | Do you need additional help? | Is your content about a specialized topic? | Get support | Resources | Tools,https://developers.google.com/search/docs/fundamentals/get-on-google?hl=en,
fundamentals,core,200,Google,Get started with Search: a developer's guide,,https://developers.google.com/search/docs/fundamentals/get-started-developers?hl=en,Find out how Google sees your site | Check your links | Check how you're using JavaScript | Keep Google updated when content changes | Don't forget about the words on the page | Tell Google about other versions of your content | Control what content Google sees | Enable rich results for your site | Get support | Resources | Tools,https://developers.google.com/search/docs/fundamentals/get-started-developers?hl=en,
fundamentals,core,200,Google,Maintaining your website's SEO,,https://developers.google.com/search/docs/fundamentals/get-started?hl=en,Control how Google crawls and indexes your site | Duplicate content | Resources | Robots.txt | Sitemaps | Internationalized or multi-lingual sites | Migrating a page or a site | Follow crawling and indexing best practices | Help Google understand your site | Follow our guidelines | Content-specific guidelines | Manage the user experience | Mobile considerations | Control your search appearance | Using Search Console | Get support | Tools,https://developers.google.com/search/docs/fundamentals/get-started?hl=en,
fundamentals,core,200,Google,In-depth guide to how Google Search works,,https://developers.google.com/search/docs/fundamentals/how-search-works?hl=en,A few notes before we get started | Introducing the three stages of Google Search | Crawling | Indexing | Serving search results | Get support | Resources | Tools,https://developers.google.com/search/docs/fundamentals/how-search-works?hl=en,
fundamentals,core,200,"An illustration of a text result in Google Search, with a highlighted box around the snippet part",Search Engine Optimization (SEO) Starter Guide,,https://developers.google.com/search/docs/fundamentals/seo-starter-guide?hl=en,"How does Google Search work? | How long until I see impact in search results? | Help Google find your content | Check if Google can see your page the same way a user does | Don't want a page in Google's search results? | Organize your site | Use descriptive URLs | Group topically similar pages in directories | Reduce duplicate content | Make your site interesting and useful | Expect your readers' search terms | Avoid distracting advertisements | Link to relevant resources | Influence how your site looks in Google Search | Influence your title links | Control your snippets | Add images to your site, and optimize them | Add high-quality images near relevant text | Add descriptive alt text to the image | Optimize your videos | Promote your website | Things we believe you shouldn't focus on | Next steps | Stay informed and ask questions | Get support | Resources | Tools",https://developers.google.com/search/docs/fundamentals/seo-starter-guide?hl=en,
fundamentals,core,200,Google,"Google Search's guidance on using third-party SEO tools, services, and advice",,https://developers.google.com/search/docs/fundamentals/third-party-seo?hl=en,Evaluate and verify external SEO advice against official Google guidelines | Think critically about using third-party SEO tools and services | Get support | Resources | Tools,https://developers.google.com/search/docs/fundamentals/third-party-seo?hl=en,
fundamentals,core,200,Google,Google Search's guidance on using generative AI content on your website,,https://developers.google.com/search/docs/fundamentals/using-gen-ai-content?hl=en,"Focus on accuracy, quality, and relevance | Give users context | Get support | Resources | Tools",https://developers.google.com/search/docs/fundamentals/using-gen-ai-content?hl=en,
monitor-debug,core,200,Google,Analyze your social and video platform content performance in Search Console,,https://developers.google.com/search/docs/monitor-debug/analyze-social-video-content?hl=en,Get started with Search Console | What data and reports you'll get access to | Spot trending search queries for your content | Check for trending content with the 24-hour filter | Understand and compare different types of content | Compare playlists | Compare formats | Compare data across platforms | Optimize your content strategy | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/analyze-social-video-content?hl=en,
monitor-debug,core,200,Google,Improving SEO with a Search Console bubble chart,,https://developers.google.com/search/docs/monitor-debug/bubble-chart-analysis?hl=en,Understanding the chart | Data source | Filters and data controls | Axes | Bubbles | Analyzing the data | Improving SEO for specific queries | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/bubble-chart-analysis?hl=en,
monitor-debug,core,200,Sketches showing traffic drop graphs and their potential causes,Debugging drops in Google Search traffic,,https://developers.google.com/search/docs/monitor-debug/debugging-search-traffic-drops?hl=en,Main causes for drops in organic Search traffic | Algorithmic update | Small drop in position | Large drop in position | Technical issues | Security issues | Spam issues | Seasonality and changing interests | Site moves and migrations | Analyze your Search traffic drop pattern | Change the date range to include 16 months | Compare the drop period to a similar period | Analyze different search types separately | Monitor your average position in search results | Look for patterns in the pages affected | Investigate overall trends in your industry | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/debugging-search-traffic-drops?hl=en,
monitor-debug,core,200,Google,Using Search Console and Google Analytics data for SEO,,https://developers.google.com/search/docs/monitor-debug/google-analytics-search-console?hl=en,About Google Analytics and Search Console | Comparing data in Google Analytics and Search Console | Monitor your Google organic search traffic in Looker Studio | Set up the dashboard | Understanding the dashboard | Investigate more deeply in Google Analytics and Search Console | Understanding data discrepancies between Google Analytics and Search Console | Main reasons for a big discrepancy in clicks and sessions | Resources for using Search Console and Google Analytics together | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/google-analytics-search-console?hl=en,
monitor-debug,core,200,Google,Prevent user-generated spam on your site and platform,,https://developers.google.com/search/docs/monitor-debug/prevent-abuse?hl=en,Tell users that you don't allow spam on your service | Identify spammy accounts | Use manual approval for suspicious user interactions | Use a blocklist to prevent repetitive spamming attempts | Block automated account creation | Monitor your service for abuse | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/prevent-abuse?hl=en,
monitor-debug,core,200,Google,Get started with Search Console,,https://developers.google.com/search/docs/monitor-debug/search-console-start?hl=en,"Helpful reports for SEO specialists, digital marketers, and site administrators | Helpful reports for web developers | Get support | Resources | Tools",https://developers.google.com/search/docs/monitor-debug/search-console-start?hl=en,
monitor-debug,core,200,Google,site: search operator,,https://developers.google.com/search/docs/monitor-debug/search-operators/all-search-site?hl=en,Uses for site owners | Limitations | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/search-operators/all-search-site?hl=en,
monitor-debug,core,200,Google,Google Images search operators,,https://developers.google.com/search/docs/monitor-debug/search-operators/image-search?hl=en,src: search operator | imagesize: search operator | Limitations | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/search-operators/image-search?hl=en,
monitor-debug,core,200,Google,Overview of Google search operators,,https://developers.google.com/search/docs/monitor-debug/search-operators?hl=en,filetype: | imagesize: | site: | src: | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/search-operators?hl=en,
monitor-debug,core,200,Google,Malware and unwanted software,,https://developers.google.com/search/docs/monitor-debug/security/malware?hl=en,What is malware? | What is unwanted software? | Fixing the problem | Guidelines | Don't misrepresent yourself | Software guidelines | Chrome extension guidelines | Mobile application guidelines | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/security/malware?hl=en,
monitor-debug,core,200,Google,Preventing malware infection,,https://developers.google.com/search/docs/monitor-debug/security/prevent-malware?hl=en,Monitoring your site health | Security checklist | All website owners | Website owners with server access | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/security/prevent-malware?hl=en,
monitor-debug,core,200,Google,Google Safe Browsing Repeat Offenders Policy,,https://developers.google.com/search/docs/monitor-debug/security/safe-browsing-repeat-offenders?hl=en,Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/security/safe-browsing-repeat-offenders?hl=en,
monitor-debug,core,200,Google,Social engineering (phishing and deceptive sites),,https://developers.google.com/search/docs/monitor-debug/security/social-engineering?hl=en,What is social engineering? | Social engineering in embedded content | But I don't engage in social engineering! | Examples of social engineering violations | Deceptive content examples | Deceptive ad examples | Fixing the problem | Third-party service guidelines | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/security/social-engineering?hl=en,
monitor-debug,core,200,Google,Preventing and monitoring abuse on your site,,https://developers.google.com/search/docs/monitor-debug/security?hl=en,Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/security?hl=en,
monitor-debug,core,200,Google,Get started with Google Trends,,https://developers.google.com/search/docs/monitor-debug/trends-start?hl=en,About Google Trends | Monitoring rising trends | General trends | Specific trends | Performing keyword research | Creating a content calendar | Benchmarking against your industry | Analyzing brand awareness and sentiment | Get support | Resources | Tools,https://developers.google.com/search/docs/monitor-debug/trends-start?hl=en,
overview,core,200,Google,,,https://developers.google.com/search/docs?hl=en,Explore Google Search documentation to improve your site's SEO | What is SEO? | SEO Starter Guide | Improve how your site appears on Google | Monitor your performance with Search Console | Spot something weird? Send us feedback | Get support | Resources | Tools,https://developers.google.com/search/docs?hl=en,
specialty,conditional,200,Google,Designing a URL structure for ecommerce websites,,https://developers.google.com/search/docs/specialty/ecommerce/designing-a-url-structure-for-ecommerce-sites?hl=en,Why URL structure matters | Good URL structure design best practices | General URL recommendations | URL query parameter recommendations | How Google understands URLs for product variants | Using URLs in your content | Additional resources | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce/designing-a-url-structure-for-ecommerce-sites?hl=en,
specialty,conditional,200,Google,Help Google understand your ecommerce website structure,,https://developers.google.com/search/docs/specialty/ecommerce/help-google-understand-your-ecommerce-site-structure?hl=en,Make your ecommerce site navigation Google crawler friendly | Promote your best categories or products | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce/help-google-understand-your-ecommerce-site-structure?hl=en,
specialty,conditional,200,Google,How to launch a new ecommerce website,,https://developers.google.com/search/docs/specialty/ecommerce/how-to-launch-an-ecommerce-website?hl=en,Grand reveal | Home page launch | Launch without product availability | Soft Launch | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce/how-to-launch-an-ecommerce-website?hl=en,
